Molecular Weight,C,Compositions,dHex,Hex,HexNAc,NeuAc,GalNAcS,GalS,GlcNAcP,GlcNAcS,NeuGc,Kdn,Fuc,Xyl,NeuAcAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
2281.8452718187,0,[0;5;5;0;0;0;0;0;0;0;3;0;0;1],0,5,5,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2516.914473683701,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.914473683701,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1519.5658982086995,0,[0;3;5;0;0;0;0;0;0;0;0;0;0;1],0,3,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1462.5444344736995,0,[0;3;4;0;0;0;0;0;0;0;1;0;0;1],0,3,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1316.4865256036999,0,[0;3;4;0;0;0;0;0;0;0;0;0;0;1],0,3,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2735.9887609187003,0,[0;8;7;0;0;0;0;0;0;0;0;0;0;1],0,8,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2735.9887609187003,0,[0;8;7;0;0;0;0;0;0;0;0;0;0;1],0,8,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2662.9723825537008,0,[0;7;6;0;0;0;0;0;0;0;2;0;0;1],0,7,6,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2434.8613754737,0,[0;9;4;0;0;0;0;0;0;0;1;0;0;1],0,9,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1722.6452708136999,0,[0;3;6;0;0;0;0;0;0;0;0;0;0;1],0,3,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1681.6187217086997,0,[0;4;5;0;0;0;0;0;0;0;0;0;0;1],0,4,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
4046.4283363287013,0,[0;8;7;4;0;0;0;0;0;0;1;0;0;1],0,8,7,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1956.7192237136999,0,[0;3;5;1;0;0;0;0;0;0;1;0;0;1],0,3,5,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2030.7560031837,0,[0;4;6;0;0;0;0;0;0;0;1;0;0;1],0,4,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2071.7825522887,0,[0;3;7;0;0;0;0;0;0;0;1;0;0;1],0,3,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1948.7029049737,0,[0;6;4;0;0;0;0;0;0;0;1;0;0;1],0,6,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2135.7873629487,0,[0;5;5;0;0;0;0;0;0;0;2;0;0;1],0,5,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2659.9363313787007,0,[0;5;4;3;0;0;0;0;0;0;1;0;0;1],0,5,4,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2425.8623784787,0,[0;5;5;2;0;0;0;0;0;0;0;0;0;1],0,5,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1843.6715452086999,0,[0;5;5;0;0;0;0;0;0;0;0;0;0;1],0,5,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2077.7454981087008,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2588.9356030837,0,[0;6;5;1;0;0;0;0;0;0;2;0;0;1],0,6,5,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2151.7822775786994,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2804.9738391437004,0,[0;5;4;4;0;0;0;0;0;0;0;0;0;1],0,5,4,4,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3003.072944183701,0,[0;10;6;0;0;0;0;0;0;0;1;0;0;1],0,10,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3003.0729441836997,0,[0;10;6;0;0;0;0;0;0;0;1;0;0;1],0,10,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1640.5921726036997,0,[0;5;4;0;0;0;0;0;0;0;0;0;0;1],0,5,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1316.4865256036999,0,[0;3;4;0;0;0;0;0;0;0;0;0;0;1],0,3,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2239.7983216087,0,[0;6;4;1;0;0;0;0;0;0;1;0;0;1],0,6,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1681.6187217087,0,[0;4;5;0;0;0;0;0;0;0;0;0;0;1],0,4,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1316.4865256036999,0,[0;3;4;0;0;0;0;0;0;0;0;0;0;1],0,3,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1890.6610401337,0,[0;6;3;1;0;0;0;0;0;0;0;0;0;1],0,6,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2475.8879245786998,0,[0;8;5;0;0;0;0;0;0;0;1;0;0;1],0,8,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3552.253547088701,0,[0;8;6;3;0;0;0;0;0;0;1;0;0;1],0,8,6,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2896.0259343487005,0,[0;7;5;2;0;0;0;0;0;0;1;0;0;1],0,7,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1478.5393491036996,0,[0;4;4;0;0;0;0;0;0;0;0;0;0;1],0,4,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3423.2109539537014,0,[0;9;6;2;0;0;0;0;0;0;1;0;0;1],0,9,6,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2368.8031918936995,0,[0;12;2;0;0;0;0;0;0;0;0;0;0;1],0,12,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1437.5127999986996,0,[0;5;3;0;0;0;0;0;0;0;0;0;0;1],0,5,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1931.6875892387,0,[0;5;4;1;0;0;0;0;0;0;0;0;0;1],0,5,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1931.6875892387,0,[0;5;4;1;0;0;0;0;0;0;0;0;0;1],0,5,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2077.7454981087,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2036.7189490037,0,[0;6;3;1;0;0;0;0;0;0;1;0;0;1],0,6,3,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2222.7830058737,0,[0;5;4;2;0;0;0;0;0;0;0;0;0;1],0,5,4,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2077.7454981087,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1624.5972579737,0,[0;4;4;0;0;0;0;0;0;0;1;0;0;1],0,4,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1884.6980943137,0,[0;4;6;0;0;0;0;0;0;0;0;0;0;1],0,4,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2223.8034069787004,0,[0;5;4;1;0;0;0;0;0;0;2;0;0;1],0,5,4,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
1519.5658982087002,0,[0;3;5;0;0;0;0;0;0;0;0;0;0;1],0,3,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1908.6412702037,0,[0;4;4;0;1;0;0;0;0;0;1;0;0;1],0,4,4,0,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2199.7366868387,0,[0;4;4;1;1;0;0;0;0;0;1;0;0;1],0,4,4,1,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2313.8351010787,0,[0;7;5;0;0;0;0;0;0;0;1;0;0;1],0,7,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2222.7830058737,0,[0;5;4;2;0;0;0;0;0;0;0;0;0;1],0,5,4,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2280.8248707137,0,[0;5;5;1;0;0;0;0;0;0;1;0;0;1],0,5,5,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3027.084177553701,0,[0;8;7;1;0;0;0;0;0;0;0;0;0;1],0,8,7,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2071.7825522887,0,[0;3;7;0;0;0;0;0;0;0;1;0;0;1],0,3,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1437.5127999986996,0,[0;5;3;0;0;0;0;0;0;0;0;0;0;1],0,5,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2719.9938462887008,0,[0;7;7;0;0;0;0;0;0;0;1;0;0;1],0,7,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1989.7294540787,0,[0;5;5;0;0;0;0;0;0;0;1;0;0;1],0,5,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1882.6447213936997,0,[0;9;2;0;0;0;0;0;0;0;0;0;0;1],0,9,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1890.6610401337,0,[0;6;3;1;0;0;0;0;0;0;0;0;0;1],0,6,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1745.6235323686997,0,[0;6;3;0;0;0;0;0;0;0;1;0;0;1],0,6,3,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1721.5568122286998,0,[0;5;3;0;1;0;0;0;0;0;0;0;0;1],0,5,3,0,1,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2030.7560031837,0,[0;4;6;0;0;0;0;0;0;0;1;0;0;1],0,4,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1720.5918978936998,0,[0;8;2;0;0;0;0;0;0;0;0;0;0;1],0,8,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1720.5918978936998,0,[0;8;2;0;0;0;0;0;0;0;0;0;0;1],0,8,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1720.5918978936998,0,[0;8;2;0;0;0;0;0;0;0;0;0;0;1],0,8,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2046.7509178136997,0,[0;5;6;0;0;0;0;0;0;0;0;0;0;1],0,5,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2313.8351010787,0,[0;7;5;0;0;0;0;0;0;0;1;0;0;1],0,7,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1786.6500814736996,0,[0;5;4;0;0;0;0;0;0;0;1;0;0;1],0,5,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2208.8037413137,0,[0;6;6;0;0;0;0;0;0;0;0;0;0;1],0,6,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1972.7141383437,0,[0;4;5;1;0;0;0;0;0;0;0;0;0;1],0,4,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1640.5921726037,0,[0;5;4;0;0;0;0;0;0;0;0;0;0;1],0,5,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1989.7294540787,0,[0;5;5;0;0;0;0;0;0;0;1;0;0;1],0,5,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1770.6551668437,0,[0;4;4;0;0;0;0;0;0;0;2;0;0;1],0,4,4,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
3170.106035248701,0,[0;6;5;4;0;0;0;0;0;0;0;0;0;1],0,6,5,4,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2637.9407480787004,0,[0;9;5;0;0;0;0;0;0;0;1;0;0;1],0,9,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2370.8565648137,0,[0;7;6;0;0;0;0;0;0;0;0;0;0;1],0,7,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3390.2007235887013,0,[0;7;6;3;0;0;0;0;0;0;1;0;0;1],0,7,6,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2354.8616501837,0,[0;6;6;0;0;0;0;0;0;0;1;0;0;1],0,6,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2199.7366868387,0,[0;4;4;1;1;0;0;0;0;0;1;0;0;1],0,4,4,1,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2093.7404127387,0,[0;5;4;0;0;0;0;0;1;0;1;0;0;1],0,5,4,0,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
2368.8409147437,0,[0;5;4;2;0;0;0;0;0;0;1;0;0;1],0,5,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3057.0583567436997,0,[0;6;5;1;0;0;0;0;2;0;1;0;0;1],0,6,5,1,0,0,0,0,2,0,1,0,0,1,/0,0,,,0,0,0,0
2174.7050523637,0,[0;4;4;0;0;1;0;0;1;0;1;0;0;1],0,4,4,0,0,1,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
2384.8358293737,0,[0;5;4;1;0;0;0;0;1;0;1;0;0;1],0,5,4,1,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
2368.8409147437,0,[0;5;4;2;0;0;0;0;0;0;1;0;0;1],0,5,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2077.7454981087,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1712.6133020037,0,[0;4;3;1;0;0;0;0;0;0;1;0;0;1],0,4,3,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2659.9363313787007,0,[0;5;4;3;0;0;0;0;0;0;1;0;0;1],0,5,4,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1072.3806038936998,0,[0;4;2;0;0;0;0;0;0;0;0;0;0;1],0,4,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1437.5127999986996,0,[0;5;3;0;0;0;0;0;0;0;0;0;0;1],0,5,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1931.6875892387,0,[0;5;4;1;0;0;0;0;0;0;0;0;0;1],0,5,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2233.8353757887007,0,[0;4;7;0;0;0;0;0;0;0;1;0;0;1],0,4,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2192.8088266837,0,[0;5;6;0;0;0;0;0;0;0;1;0;0;1],0,5,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2233.8353757887,0,[0;4;7;0;0;0;0;0;0;0;1;0;0;1],0,4,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2192.8088266837,0,[0;5;6;0;0;0;0;0;0;0;1;0;0;1],0,5,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1972.7141383437,0,[0;4;5;1;0;0;0;0;0;0;0;0;0;1],0,4,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2078.7658992137,0,[0;5;4;0;0;0;0;0;0;0;3;0;0;1],0,5,4,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2053.6787779687,0,[0;4;4;1;1;0;0;0;0;0;0;0;0;1],0,4,4,1,1,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2128.8040160237,0,[0;3;8;0;0;0;0;0;0;0;0;0;0;1],0,3,8,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2477.9412974987004,0,[0;3;9;0;0;0;0;0;0;0;1;0;0;1],0,3,9,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2030.7560031837,0,[0;4;6;0;0;0;0;0;0;0;1;0;0;1],0,4,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2331.8833886287,0,[0;3;9;0;0;0;0;0;0;0;0;0;0;1],0,3,9,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2233.8353757887007,0,[0;4;7;0;0;0;0;0;0;0;1;0;0;1],0,4,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2192.8088266837,0,[0;5;6;0;0;0;0;0;0;0;1;0;0;1],0,5,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2493.9362121287004,0,[0;4;9;0;0;0;0;0;0;0;0;0;0;1],0,4,9,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1925.7246434187,0,[0;3;7;0;0;0;0;0;0;0;0;0;0;1],0,3,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2411.8831139187,0,[0;6;7;0;0;0;0;0;0;0;0;0;0;1],0,6,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2452.9096630237004,0,[0;5;8;0;0;0;0;0;0;0;0;0;0;1],0,5,8,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2587.9152019786998,0,[0;6;5;2;0;0;0;0;0;0;0;0;0;1],0,6,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2587.9152019786998,0,[0;6;5;2;0;0;0;0;0;0;0;0;0;1],0,6,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2587.9152019786998,0,[0;6;5;2;0;0;0;0;0;0;0;0;0;1],0,6,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2587.9152019786998,0,[0;6;5;2;0;0;0;0;0;0;0;0;0;1],0,6,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2384.8358293737,0,[0;5;4;1;0;0;0;0;1;0;1;0;0;1],0,5,4,1,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2151.7822775787004,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1925.7246434187,0,[0;3;7;0;0;0;0;0;0;0;0;0;0;1],0,3,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2046.7509178136997,0,[0;5;6;0;0;0;0;0;0;0;0;0;0;1],0,5,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2087.7774669187,0,[0;4;7;0;0;0;0;0;0;0;0;0;0;1],0,4,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2128.8040160237,0,[0;3;8;0;0;0;0;0;0;0;0;0;0;1],0,3,8,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1665.6238070786999,0,[0;3;5;0;0;0;0;0;0;0;1;0;0;1],0,3,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1868.7031796837,0,[0;3;6;0;0;0;0;0;0;0;1;0;0;1],0,3,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1722.6452708136999,0,[0;3;6;0;0;0;0;0;0;0;0;0;0;1],0,3,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1722.6452708136999,0,[0;3;6;0;0;0;0;0;0;0;0;0;0;1],0,3,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1925.7246434187,0,[0;3;7;0;0;0;0;0;0;0;0;0;0;1],0,3,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1947.6825038687,0,[0;5;4;0;0;0;0;0;1;0;0;0;0;1],0,5,4,0,0,0,0,0,1,0,0,0,0,1,/0,0,,,0,0,0,0
2254.7728351337,0,[0;5;4;0;0;0;0;0;2;0;0;0;0;1],0,5,4,0,0,0,0,0,2,0,0,0,0,1,/0,0,,,0,0,0,0
2160.8189974237,0,[0;3;6;0;0;0;0;0;0;0;3;0;0;1],0,3,6,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2030.6324589337,0,[0;3;4;0;2;0;0;0;0;0;1;0;0;1],0,3,4,0,2,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1769.6347657387,0,[0;4;4;1;0;0;0;0;0;0;0;0;0;1],0,4,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2192.8088266837,0,[0;5;6;0;0;0;0;0;0;0;1;0;0;1],0,5,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1558.5390743936996,0,[0;7;2;0;0;0;0;0;0;0;0;0;0;1],0,7,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1720.5918978936998,0,[0;8;2;0;0;0;0;0;0;0;0;0;0;1],0,8,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1396.4862508936997,0,[0;6;2;0;0;0;0;0;0;0;0;0;0;1],0,6,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1234.4334273936995,0,[0;5;2;0;0;0;0;0;0;0;0;0;0;1],0,5,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1558.5390743936996,0,[0;7;2;0;0;0;0;0;0;0;0;0;0;1],0,7,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1890.6610401337,0,[0;6;3;1;0;0;0;0;0;0;0;0;0;1],0,6,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2571.9202873486997,0,[0;5;5;2;0;0;0;0;0;0;1;0;0;1],0,5,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2734.993511953701,0,[0;6;5;1;0;0;0;0;0;0;3;0;0;1],0,6,5,1,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2442.8776942137,0,[0;6;5;1;0;0;0;0;0;0;1;0;0;1],0,6,5,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2734.9935119537004,0,[0;6;5;1;0;0;0;0;0;0;3;0;0;1],0,6,5,1,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2588.9356030837007,0,[0;6;5;1;0;0;0;0;0;0;2;0;0;1],0,6,5,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
